time	TH3	TH2	TH1	E8	E7	E6	E5	E3	E5_T3	E4_T3	E1_T2	Gn	Fn	En	Dn	Cn	Bn	An	Es	Ds	Cs	Bs	As	C2	C1	CM9	CM8	CM7	CM6.2	CM6	CM5	CM4	CM3	CM2	CM1	BS2	BS1	W4	W3_W2	W1
455.5							0.003638	0			0.00E+00							5.38E-04					0.00E+00	1.42E-03																
460.5							0.003584	0			0.00E+00							5.37E-04					0.00E+00	1.44E-03																
465.5							0.003535	0			0.00E+00							5.49E-04					0.00E+00	1.44E-03																
470.5							0.003649	0			0							0.000543					0	0.0014187																
475.5							0.003596	0			0.00E+00							5.46E-04					0.00E+00	1.44E-03																
480.5							0.003586	0			0.00E+00							5.45E-04					0.00E+00	1.46E-03																
485.5							0.003609	0			0.00E+00							5.32E-04					0.00E+00	1.42E-03																
490.5							0.003627	0			0							0.0005417					0	0.0014147																
495.5							0.003607	0			0.00E+00							5.42E-04					0.00E+00	1.42E-03																
500.5							0.003643	0			0.00E+00							5.55E-04					0.00E+00	1.44E-03																
505.5							0.003639	0			0.00E+00							5.36E-04					0.00E+00	1.42E-03																
510.5							0.003568	0			0							0.0005503					0	0.0014178																
515.5							0.003634	0			0							0.000542					0	0.0014272																
520.5							0.003629	0			0							0.0005215					0	0.001442																
525.5							0.00358	0			0.00E+00							5.50E-04					0.00E+00	1.42E-03																
530.5							0.003623	0			0							5.38E-04					0.00E+00	0.001445																
535.5							0.0036	0			0.00E+00							5.39E-04					0.00E+00	1.44E-03																
540.5							0.00357	0			0							0.0005386					0	0.0014199																
545.5							0.003612	0			0							0.0005319					0	0.0014501																
550.5							0.003649	0			0.00E+00							5.51E-04					0.00E+00	1.43E-03																
555.5							0.003639	0			0.00E+00							5.54E-04					0.00E+00	1.43E-03																
560.5							0.003535	0			0.00E+00							5.45E-04					0.00E+00	1.42E-03																
565.5							0.003519	0			0.00E+00							5.45E-04					0.00E+00	1.44E-03																
570.5							0.003502	0			0.00E+00							5.46E-04					0.00E+00	1.45E-03																
575.5							0.00341	0			0							0.0005574					0	0.0014297																
580.5							0.003303	0			0							0.0005324					0	0.00144																
585.5							0.003196	0			0.00E+00							5.46E-04					0.00E+00	1.45E-03																
590.5							0.0030712	0			0.00E+00							5.32E-04					0.00E+00	1.43E-03										0						
595.5							0.0029275	0.00E+00			0.00E+00							5.58E-04					0.00E+00	1.43E-03										4.17E-07						
600.5							0.0027283	0			0.00E+00							5.45E-04					0.00E+00	1.43E-03										2.08E-06						
605.5							0.0025397	0			0.00E+00							5.43E-04					0.00E+00	1.42E-03										1.67E-06						
610.5							0.0022043	0			0							0.00054					0	0.0014308										0.000005208						
615.5							0.0019547	0			0.00E+00							5.40E-04					0.00E+00	1.42E-03										0.000004791						
620.5							0.001654	0			0.00E+00							5.40E-04					0.00E+00	1.41E-03										0.000008958						
625.5							0.0013937	0			0.00E+00							5.41E-04					0.00E+00	1.45E-03										0.00000875						
630.5							0.0011087	0			0.00E+00							5.45E-04					0.00E+00	1.45E-03										0.000017083						
635.5							0.0007912	0			0							0.0005328					0	0.0014366										0.000022709						
640.5							0.0004985	0			0							0.0005349					0	0.0014354										0.000028333						
645.5							0.00026583	0			0							0.0005341					0	0.0014271										0.00003521						
650.5							0.0001065	0			0							0.000543					0	0.0014364										0.00006042						
655.5							0.00003183	0			0.00E+00							5.43E-04					0.00E+00	1.45E-03										0.00009083						
660.5							0.000008665	0			0.00E+00							5.42E-04					0.00E+00	1.44E-03										0.00015938						
665.5							1.33E-06	0			0							0.0005425					0	0.0014243										0.00023229						
670.5							3.32E-07	0			0.00E+00							5.40E-04					0.00E+00	1.44E-03										0.00031479						
675.5							1.66E-07	0			0.00E+00							5.52E-04					5.87E-06	1.42E-03										0.0004038						
680.5							0	0			0							5.33E-04					2.93E-06	0.0014382										0.0004929						
685.5							0	0			0.00E+00							5.37E-04					1.76E-05	1.42E-03										0.0005921						
690.5							0	0			0							0.0005417					0.00003226	0.0013983										0.0006602						
695.5							0	0			0							0.0005336					0.00009677	0.0014089										0.0007104						
700.5							0	0			0.00E+00							5.36E-04					8.80E-05	1.40E-03										0.0007913						
705.5							0	0			0							0.0005471					0.00012317	0.0014044										0.0008425						
710.5							0	0			0							0.0005382					0.00014956	0.0013917										0.0009021						
715.5							0	0			0.00E+00							5.54E-04					2.46E-04	1.39E-03										0.0009406						
720.5							0	0			0.00E+00							5.44E-04					2.46E-04	1.37E-03										0.0010104						
725.5							0	0			0							0.0005461					0.00031378	0.0013621										0.0010444						
730.5							0	0			0.00E+00							5.38E-04					4.08E-04	1.33E-03										0.0010763						
735.5							0	0			0							0.0005412					0.0005073	0.0012985										0.001071						
740.5							0	0			0.00E+00							5.41E-04					5.54E-04	1.30E-03										0.001126						
745.5							0	0			0							0.0005437					0.0006452	0.0013114										0.0011529						
750.5							0	0			0.00E+00							5.52E-04					6.13E-04	1.29E-03										0.0012567						
755.5							0	0			0.00E+00							5.32E-04					6.36E-04	1.29E-03										0.0012981						
760.5							0	0			0.000003749							0.0005398					0.0005543	0.0012902										0.0013517						
765.5							0	0			0.000006668							0.0005282					0.0008739	0.0012633										0.001441						
770.5							0	0			0.000005835							0.0005507					0.0006892	0.0012668										0.001459						
775.5							0	0			6.25E-06							5.33E-04					7.89E-04	1.23E-03										0.0014738						
780.5							0	0			0.000010833							0.0005339					0.000912	0.0011879										0.0014896						
785.5							0	0			1.37E-05							5.45E-04					9.38E-04	1.14E-03										0.0014679						
790.5							0	0			0.000014582							0.0005342					0.0009355	0.0011175										0.0014748						
795.5							0	0			0.000016249							0.0005454					0.0010147	0.0010878										0.0014992						
800.5							0	0			0.00003416							0.0005407					0.0010293	0.0010429										0.0014871						
805.5							0	0			3.88E-05							5.31E-04					1.09E-03	1.01E-03										0.0014933						
810.5							0	0			6.17E-05							5.46E-04					1.20E-03	9.66E-04										0.0014958						
815.5							0	0			7.71E-05							5.41E-04					1.13E-03	9.21E-04										0.0014733						
820.5							0	0			0.00009583							0.0005412					0.0013226	0.0008684										0.0015304						
825.5							0	0			0.0001175							0.0005482					0.0013196	0.0008681										0.0015275						
830.5							0	1.19E-06			0.00013625							0.0005344					1.29E-03	0.0008047										0.0015027						
835.5							0	0.000004561			0.00018333							0.0005361					0.0013226	0.0007851										0.0014696						
840.5							0	0.000005755			0.00020708							0.00054					0.001434	0.0007255										0.0015263						
845.5							0	0.000005755			0.00025							0.0005428					0.0013842	0.0006998										0.0015017						
850.5							0	0.000008928			0.0003025							0.0005229					0.0015513	0.00065										0.0015015						
855.5							0	0.000015474			0.0003267							0.0005402					0.0016745	0.0006193										0.0014881						
860.5							0	0.000016469			0.0003217							0.0005495					0.0016188	0.0005912										0.0015371						
865.5							0	0.000018255			0.000365							0.0005547					0.0016921	0.0005485										0.0015152						
870.5							0	0.000029168			0.0003887							0.000547					0.001651	0.0005112										0.0015479						
875.5							0	0.00004107			0.0004529							0.0005286					0.0016774	0.000466										0.0015092						
880.5							0	0.00005278			0.0004692							0.0005336					0.001871	0.0004224										0.0015156						
885.5							0	0.00008492			0.0005254							0.0005496					0.0017302	0.0003803										0.0015008						
890.5							0	0.00014008			0.0005438							0.0005448					0.001824	0.0003483										0.0015083						
895.5							0	0.00025317			0.0006029							0.0005507					0.0017038	0.0003298										0.0015075						
900.5							0	0.0003811			0.0006429							0.0005423					0.0017331	0.00030698										0.0015027						
905.5							0	0.0005573			0.0006829							0.0005417					0.0018211	0.00028917										0.0015044						
910.5							0	0.0007383			0.0007233							0.000544					0.0017419	0.00028594										0.0015121						
915.5							0	0.0009536			0.0007812							0.0005404					0.0016217	0.00026062										0.0015515						
920.5							0	0.0011536			0.0007667							0.0005411					0.0018211	0.00024917										0.0015035						
925.5							0	0.0013204			0.0008462							0.0005384					0.0019267	0.00021854										0.0015079						
930.5							0	0.001494			0.0008979							0.0005402					0.0018299	0.00020385										0.0014971						
935.5							0	0.001623			0.0009271							0.0005491					0.0018504	0.00016781										0.001529						
940.5							0	0.0017585			0.0010304							0.0005497					0.0018534	0.00014375										0.0015219						
945.5							0	0.0019716			0.0010588							0.0005458					0.0017977	0.00012062										0.0015367						
950.5							0	0.0021615			0.0011029							0.0005467					0.0017361	0.00009958										0.001524						
955.5							0	0.0024192			0.0011233							0.0005375					0.0019208	0.00008104										0.0015352						
960.5							0	0.0026512			0.001175							0.0005514					0.0017683	0.00006396										0.0015235						
965.5							0	0.0029131			0.0012283							0.0005323					0.0018446	0.00004677										0.001544						
970.5							0	0.0031589			0.0012662							0.0005254					0.0018123	0.00003458										0.0015317						
975.5							0	0.003452			0.0013404							0.0005467					0.0018387	0.000024583										0.0015248						
980.5							0	0.00371			0.0013883							0.0005362					0.0017801	0.000014479										0.0014971						
985.5							0	0.004016			0.0013971							0.0005532					0.0018358	0.000009479										0.0015354						
990.5							0	0.004236			0.0015304							0.000544					0.0019003	0.000004792										0.001504						
995.5							0	0.004357			0.0014954							0.0005433					0.0019179	0.000004271										0.0015194						
1000.5							0	0.004489			0.0015558							0.0005406					0.0017478	0.000004478										0.0015231						
1005.5							0	0.004607			0.0016679							0.0005486					0.0019179	2.29E-06										0.0015335						
1010.5							0	0.004663			0.0016937							0.0005287					0.0017742	0.000001042										0.0014835						
1015.5							0	0.004779			0.0017429							0.0005318					0.0017566	5.21E-07										0.0015198						
1020.5							0	0.004852			0.001795							0.0005405					0.0018856	0										0.001539						
1025.5							0	0.004808			0.0018354							5.43E-04					1.81E-03	4.17E-07										0.0014977						
1030.5							0	4.73E-03			1.92E-03							5.20E-04					1.85E-03	3.13E-07										0.0015188						
1035.5							0	0.004653			0.0019867							0.0005468					0.0019179											0.0014985						
1040.5							0	0.004591			0.0020296							0.0005416					0.0018328											0.0014923						
1045.5							0	0.004445			0.0020292							0.000544					0.0017918											0.0015177						
1050.5							0	0.004391			0.0020771							0.0005373					0.0017889											0.0015069						
1055.5							0	0.004294			0.0021275							0.0005341					0.0018827											0.0015231						
1060.5							0	0.004223			0.0022454							0.0005356					0.0018387											0.001506						0
1065.5							0	0.004077			0.0021837							0.0005442					0.0019091											0.0014852						0
1070.5							0	4.01E-03			2.25E-03							5.41E-04					1.89E-03											0.0015479						0
1075.5							0	3.87E-03			2.34E-03							5.31E-04					1.70E-03											0.0015115						0.000005
1080.5							0	3.82E-03			2.34E-03							5.52E-04					1.84E-03											0.001506						0.000006667
1085.5							0	0.003726			0.0023858							0.0005364					0.0017507											0.0015015						0.000003334
1090.5							0	3.62E-03			2.43E-03							5.49E-04					1.77E-03											0.0014894						1.67E-06
1095.5							0	3.56E-03			2.50E-03							5.39E-04					1.72E-03											0.0015233						1.67E-06
1100.5							0	3.45E-03			2.54E-03							5.46E-04					1.76E-03											0.00152						1.67E-06
1105.5							0	3.35E-03			2.51E-03							5.36E-04					1.77E-03											0.0015175						1.67E-06
1110.5							0	3.27E-03			2.69E-03							5.36E-04					1.82E-03											0.0015						1.67E-06
1115.5							0	3.19E-03			2.64E-03							5.39E-04					1.86E-03											0.0014829						1.67E-06
1120.5							0	3.10E-03			2.66E-03							5.39E-04					1.77E-03											0.0015121						0
1125.5							0	3.01E-03			2.67E-03							5.37E-04					1.86E-03											0.0015231						0.000003334
1130.5							0	2.92E-03			2.69E-03							5.42E-04					1.61E-03											0.0014935						0
1135.5							0	2.85E-03			2.81E-03							5.39E-04					1.67E-03											0.0014813						0.000003334
1140.5							0	2.74E-03			2.84E-03							5.36E-04					1.94E-03											0.0014985						1.67E-06
1145.5							0	2.65E-03			2.84E-03							5.48E-04					1.87E-03											0.0015029						0.000003334
1150.5							0	2.52E-03			2.87E-03							5.37E-04					1.71E-03											0.0015165						0
1155.5							0	2.40E-03			2.96E-03							5.31E-04					1.86E-03											0.0015227						1.67E-06
1160.5							0	2.36E-03			2.96E-03							5.37E-04					1.75E-03											0.0015227						0.000006667
1165.5							0	2.27E-03			2.95E-03							5.25E-04					1.82E-03											0.00152						0.000021667
1170.5							0	2.17E-03			3.05E-03							5.42E-04					1.88E-03											0.0015317						0.00006167
1175.5							0	2.07E-03			3.07E-03							5.57E-04					1.73E-03											0.0015202						0.00010833
1180.5							0	2.02E-03			3.07E-03							5.38E-04					1.73E-03											0.0015108						0.00017
1185.5							0	1.88E-03			3.07E-03							5.59E-04					1.72E-03											0.0015019						0.00026
1190.5							0	1.83E-03			3.12E-03							5.31E-04					1.81E-03											0.001506						0.00030833
1195.5							0	1.75E-03			3.12E-03							5.43E-04					1.77E-03											0.00154						0.0003567
1200.5							0	1.64E-03			3.20E-03							5.39E-04					1.65E-03											0.001521			0			0.000505
1205.5							0	1.54E-03			3.27E-03							5.39E-04					1.76E-03											0.0015142			0.00E+00			0.00054
1210.5							0	1.46E-03			3.23E-03							5.48E-04					1.71E-03											0.0015015			1.66E-06			0.0006
1215.5							0	1.34E-03			3.29E-03							5.56E-04					1.72E-03											0.0014802			5.00E-06			0.00084
1220.5							0	0.001253			0.003357							0.0005345					0.0016716											0.0015254			0.00E+00			0.000945
1225.5							0	0.0011722			0.003277							0.0005453					0.0017126											0.0015233			8.33E-06			0.0011117
1230.5							0	0.0010762			0.00331							0.0005478					0.0018446											0.0015004			8.33E-06			0.0011433
1235.5							0	0.0010024			0.003375							0.000536					0.0017097											0.001514			1.50E-05			0.0013567
1240.5							0	0.000895			0.003451							0.0005443					0.0018416											0.0015192			2.00E-05			0.0014267
1245.5							0	0.0008079			0.003402							0.0005408					0.0018534											0.0015008			3.17E-05			0.0015033
1250.5							0	0.0007105			0.003392							0.0005381					0.0017009											0.0015004			0.00004167			0.001615
1255.5							0	0.0006484			0.003458							0.0005431					0.0017214											0.0015219			4.33E-05			0.0015867
1260.5							0	0.0005623			0.003461							0.0005589					0.0017947											0.0015023			5.50E-05			0.0017833
1265.5							0	0.0004714			0.003517							0.0005471					0.0017361											0.0015102			8.33E-05			0.00162
1270.5							0	0.0003653			0.003483							0.0005469					0.0018416											0.0015096			1.50E-04			0.0016833
1275.5							0	0.0002881			0.003395							0.0005623					0.0017947											0.0015198			2.30E-04			0.0016267
1280.5							0	0.00022123			0.003199							0.0005453					0.001783											0.0015208			4.70E-04			0.0017417
1285.5							0	0.00016488			0.0029208							0.0005411					0.0017654											0.0014977			8.28E-04			0.0016967
1290.5							0	0.00012619			0.0025125							0.0005426					0.0016716											0.0014923			0.00133			0.0016917
1295.5							0	0.00010754			0.0020954							0.0005015					0.0016364											0.0015113			2.12E-03			0.0016617
1300.5							0	0.00008651			0.0016871							0.0004633					0.0015924											0.0015108			3.16E-03			0.0017017
1305.5							0	0.00006825			0.0013775							0.0003966					0.0015249											0.0015225			4.10E-03			0.0017767
1310.5							0	0.00006409			0.0011475							0.0003435					0.0013021											0.0015323			5.40E-03			0.0016267
1315.5							0	0.00004921			0.0009258							0.00029604					0.0012082											0.001524			6.47E-03			0.0017467
1320.5							0	0.00004286			0.0008196							0.00028646					0.0012581											0.0014421			7.48E-03			0.0017583
1325.5							0	0.0000371			0.0006887							0.00028146					0.001085											0.0014077			8.26E-03			0.001725
1330.5							0	0.000023612			0.0006367							0.00026604					0.0010264											0.0012483			8.53E-03			0.0016917
1335.5							0	0.000023811			0.0005713							2.72E-04					0.0009355											0.0010883			8.70E-03			0.00175
1340.5							0	0.000019443			0.0005396							0.0002775					0.0007947											0.0009438			9.03E-03			0.00168
1345.5							0	0.000013494			0.0004775							0.00026854					0.0008387											0.0008265			8.85E-03			0.0017217
1350.5							0	0.000009918			0.0004112							0.00026104					0.0007243											0.0007529			9.10E-03			0.0017467
1355.5							0	0.000005556			0.0003233							0.00024646					0.0006129											0.0007192			9.18E-03			0.0018233
1360.5							0	2.58E-06			0.0002225							0.00022312					5.16E-04											0.0007083			9.31E-03			0.00171
1365.5							0	5.97E-07			1.46E-04							1.92E-04					4.05E-04											0.0006835			9.65E-03			0.0017483
1370.5							0	1.99E-07			9.71E-05							1.37E-04					4.40E-04											0.0006819			9.81E-03			0.0016217
1375.5							0	0			0.00005292							0.00010083					0.0003754											0.0006956			0.010123			0.00167
1380.5							0	0			0.00002125							0.00007344					0.00028739											0.000685			1.05E-02			0.0018317
1385.5							0	0			0.000005001							3.01E-05					0.00024633											0.0006981			1.07E-02			0.0016617
1390.5							0	0			0							4.38E-06					0.00018768											0.0006535			1.05E-02			0.0017333
1395.5							0	0			4.15E-07							7.29E-07					1.23E-04											0.0005958			0.009422			0.00173
1400.5							0	0			4.15E-07							0.00E+00					8.50E-05											0.0004415			0.008225			0.0017533
1405.5																							0.00003519											0.00026875			6.63E-03			0.00175
1410.5																							0.00004985											0.00011479			0.00482			0.0017167
1415.5																							0.000023461											0.00004042			0.00311			0.001785
1420.5																							0.00001173		0									0.000009791			1.81E-03			0.001705
1425.5																							0.000005865		8.32E-07									3.12E-06			9.87E-04			0.0017233
1430.5																							0.000005865		1.98E-06									0			4.25E-04			0.00172
1435.5																							0		3.34E-06									0			1.40E-04			0.0017233
1440.5																							0		9.17E-06									0			3.00E-05			0.0017383
1445.5																							0		2.24E-05												3.33E-06			0.001685
1450.5																									4.84E-05										0		0.00E+00			0.0016683
1455.5																									9.69E-05										2.06E-07		0.00E+00			0.0017217
1460.5																									1.72E-04										7.50E-06					0.001725
1465.5																									2.56E-04										2.33E-05					0.0017767
1470.5																									0.0003458										4.02E-05					0.0017833
1475.5																									4.39E-04										9.04E-05					0.0017967
1480.5																									5.52E-04										2.07E-04					0.0017367
1485.5																									6.74E-04										4.09E-04					0.0016933
1490.5																									7.99E-04										6.55E-04					0.001675
1495.5																									9.44E-04										1.01E-03					0.00183
1500.5																									1.08E-03										0.0014267					0.0017383
1505.5																									1.25E-03										1.95E-03					0.001715
1510.5																									0.0013836										2.54E-03					0.0017367
1515.5																									1.52E-03										3.17E-03					0.0017033
1520.5																									1.68E-03										3.86E-03					0.00167
1525.5																									1.83E-03										4.47E-03					0.0017983
1530.5																									1.97E-03										4.93E-03					0.001705
1535.5																									2.14E-03										5.12E-03					0.0017267
1540.5																									2.28E-03										0.005327					0.001725
1545.5																									2.42E-03										5.54E-03					0.001695
1550.5																									2.58E-03										5.71E-03					0.001755
1555.5																									2.73E-03										6.06E-03					0.0017867
1560.5																									2.92E-03										6.39E-03					0.0017733
1565.5																									3.06E-03										6.71E-03					0.0016967
1570.5																									3.20E-03										6.90E-03					0.0016233
1575.5																									3.38E-03										7.14E-03					0.0017283
1580.5																									3.54E-03										7.29E-03					0.0017283
1585.5																									3.68E-03										7.33E-03					0.001735
1590.5																									3.85E-03										7.35E-03					0.0018
1595.5																									0.00399										7.20E-03					0.0017133
1600.5																									4.17E-03										6.90E-03					0.0017183
1605.5																									4.32E-03										6.59E-03					0.0018283
1610.5																									4.43E-03										6.18E-03					0.0017783
1615.5																									0.004592										5.74E-03					0.00171
1620.5																									0.004713										5.40E-03					0.0017017
1625.5																									4.88E-03										0.004989					0.0016917
1630.5																									0.005036										4.71E-03					0.0017233
1635.5																									0.005216										4.32E-03					0.0017017
1640.5																									5.38E-03										3.99E-03					0.0016967
1645.5																									5.46E-03										0.003521					0.0016567
1650.5																									5.53E-03										0.00319					0.0017617
1655.5																									5.56E-03										2.85E-03					0.0016733
1660.5																									5.52E-03										0.0025867					0.0017233
1665.5																									5.59E-03										0.002324					0.0016383
1670.5																									5.49E-03										2.11E-03					0.0014783
1675.5																									5.36E-03										1.90E-03					0.0013667
1680.5																									5.12E-03										1.72E-03					0.0012833
1685.5																									4.79E-03										1.58E-03					0.0013
1690.5																									4.48E-03										1.47E-03					0.0013967
1695.5																									4.11E-03										1.41E-03					0.0012917
1700.5																									3.76E-03										1.35E-03					0.0013533
1705.5																									0.003404										1.32E-03					0.0013283
1710.5																									3.20E-03										1.32E-03					0.0013583
1715.5																									2.88E-03										1.32E-03					0.001315
1720.5																									2.67E-03										1.31E-03					0.00133
1725.5																									0.0023904										1.22E-03					0.0012417
1730.5																									2.16E-03										1.20E-03					0.001305
1735.5																									1.93E-03										0.0010727					0.0013033
1740.5																									1.76E-03										9.58E-04					0.00132
1745.5																									0.0016616										8.65E-04					0.0013267
1750.5																									0.0015722										7.59E-04					0.0012817
1755.5																									0.0014344										0.000656					0.00122
1760.5																									1.33E-03										5.80E-04					0.00121
1765.5																									1.23E-03										5.04E-04					0.0011567
1770.5																									1.16E-03										4.45E-04					0.0011067
1775.5																									0.0010939										0.0003681					0.0010333
1780.5																									0.0010405										0.00030063					0.0009
1785.5																									1.03E-03										0.00025937					0.0007717
1790.5																									1.03E-03										2.10E-04					0.0007067
1795.5																									1.00E-03										1.81E-04					0.0005983
1800.5																									9.83E-04										1.40E-04					0.0004367
1805.5																									9.04E-04										0.00011812					0.0004533
1810.5																									0.0008231										0.00009979					0.0004367
1815.5																									0.0007252										1.01E-04					0.00041
1820.5																									6.51E-04										8.85E-05					0.0004233
1825.5																									5.87E-04										8.98E-05					0.000495
1830.5																									5.11E-04										8.04E-05					0.0004283
1835.5																									4.45E-04										8.29E-05					0.00049
1840.5																									3.85E-04										0.00007771					0.0004533
1845.5																									0.0003309										0.00006729					0.0004217
1850.5																									2.72E-04										5.83E-05					0.0004433
1855.5																									2.37E-04										5.33E-05					0.0004117
1860.5																									1.83E-04										5.13E-05					0.00039
1865.5																									1.55E-04										4.65E-05					0.00044
1870.5																									0.00012552										4.48E-05					0.0004517
1875.5																									0.00008969										0.00003917					0.0004367
1880.5																									0.00007834										3.50E-05					0.00042
1885.5																									0.00005229										3.02E-05					0.0004467
1890.5																									4.50E-05										2.85E-05					0.0004633
1895.5																									3.39E-05										2.77E-05					0.0004583
1900.5																									0.000028019										0.00002625					0.0004267
1905.5																									2.19E-05										0.000023539					0.0004433
1910.5																									1.40E-05										0.000024582					0.0004483
1915.5																									8.44E-06										0.000020418					0.0004583
1920.5																									5.42E-06										2.25E-05					0.000425
1925.5																									1.66E-06										1.42E-05					0.0004217
1930.5																									6.26E-07										0.000011458					0.000415
1935.5																									3.13E-07										5.21E-06					0.000395
1940.5																									1.06E-07										1.46E-06					0.000425
1945.5																																			4.19E-07					0.00024
1950.5																																			0.00E+00					0.00008
